,authorId,id,reference,title,createdAt,publishedAt,updatedAt,trashed,trashedStatus,authorType,authorZipCode,QUXVlc3Rpb246MTYw - Quel est aujourd'hui pour vous le problème concret le plus important dans le domaine de l'environnement ?,QUXVlc3Rpb246MTYx - Que faudrait-il faire selon vous pour apporter des réponses à ce problème ?,QUXVlc3Rpb246MTQ2 - Diriez-vous que votre vie quotidienne est aujourd'hui touchée par le changement climatique ?,"QUXVlc3Rpb246MTQ3 - Si oui, de quelle manière votre vie quotidienne est-elle touchée par le changement climatique ?","QUXVlc3Rpb246MTQ4 - À titre personnel, pensez-vous pouvoir contribuer à protéger l'environnement ?","QUXVlc3Rpb246MTQ5 - Si oui, que faites-vous aujourd'hui pour protéger l'environnement et/ou que pourriez-vous faire ?","QUXVlc3Rpb246MTUw - Qu'est-ce qui pourrait vous inciter à changer vos comportements comme par exemple mieux entretenir et régler votre chauffage, modifier votre manière de conduire ou renoncer à prendre votre véhicule pour de très petites distances ?",QUXVlc3Rpb246MTUx - Quelles seraient pour vous les solutions les plus simples et les plus supportables sur un plan financier pour vous inciter à changer vos comportements ?,"QUXVlc3Rpb246MTUy - Par rapport à votre mode de chauffage actuel, pensez-vous qu'il existe des solutions alternatives plus écologiques ?","QUXVlc3Rpb246MTUz - Si oui, que faudrait-il faire pour vous convaincre ou vous aider à changer de mode de chauffage ?","QUXVlc3Rpb246MTU0 - Avez-vous pour vos déplacements quotidiens la possibilité de recourir à des solutions de mobilité alternatives à la voiture individuelle comme les transports en commun, le covoiturage, l'auto-partage, le transport à la demande, le vélo, etc. ?","QUXVlc3Rpb246MTU1 - Si oui, que faudrait-il faire pour vous convaincre ou vous aider à utiliser ces solutions alternatives ?","QUXVlc3Rpb246MjA3 - Si non, quelles sont les solutions de mobilité alternatives que vous souhaiteriez pouvoir utiliser ?",QUXVlc3Rpb246MTU3 - Et qui doit selon vous se charger de vous proposer ce type de solutions alternatives ?,QUXVlc3Rpb246MTU4 - Que pourrait faire la France pour faire partager ses choix en matière d'environnement au niveau européen et international ?,QUXVlc3Rpb246MTU5 - Y a-t-il d'autres points sur la transition écologique sur lesquels vous souhaiteriez vous exprimer ?,Region
209,VXNlcjpkNjg0YTc4Yy0yNzBkLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZTEwMmU3M2UtMjcxMC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-45648,sur l'expérimentation animale,2019-02-02 18:35:05,2019-02-02 18:35:05,,False,,,20000,, souhaiter mise placer commission enquête parlementaire validité modeler animal expérimentation scientifique suivre grand débat assemblée nationale effet modèle animal valider rapport santé humaine contrairement méthode substitutives valider demander également utilisation méthode substitutives expérimentation animal cellule souche déchet biologiques chirurgicaux  épigénétique inversion rapide pourcentage allouer recherche médicale instant  expérimentation animale  seulement recherche substitutive,Oui, variation temps température beaucoup rapide nombreuses catastrophiques rendre pénibles dangereuses période année sécheresse incendier inverse inondation tempêter bouleversement faune flore terre adoption ressentir perpétuellement tristesse colère forcer voir dirigeant ignorer littéralement urgence extrême action mener face problème impacter considérablement vie quotidien,Oui, faire possible faire réclamer dirigeant faire laisser voiture garage possible chauffer minimum acheter local bio emballage possible ramasser déchet échouer plage,,,,,Je n'utilise pas la voiture pour des déplacements quotidiens,,,, falloir surtout faire beaucoup protection environnement cause animale considérer modèle,,Corse
210,VXNlcjpkOTA1ZDNlYi0yMjEyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZjI5NGI4ZWMtMjIxYi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-28233,transition ecologique,2019-01-27 11:11:44,2019-01-27 11:11:44,,False,,Citoyen / Citoyenne,20000,, remettre taxe carburant augmenter déduction frai kilometriques personne alternative rendre travail,Oui, climat pollution air,Oui, consommation responsable produire régional composter exclure plastique voiture changer diesel essence, faire dejas action, changer chaudière,Non,,Non,,,, parler sommet international conviction pays pollueur, investir massivement énergie renouvelables,Corse
211,VXNlcjpkOWU1ZTZkMC00MTdmLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6OWVjZjkzMjItNDE4MC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-114679,Consigne en verre,2019-03-08 10:00:28,2019-03-08 10:00:28,,False,,Citoyen / Citoyenne,20000, pollution mer, interdire bouteille plastiquer remettre consigne bouteille verre,Oui, plastiquer partout littoral,Oui, limiter consommation bouteille eau minerale,, obliger industriel abandonner bouteille plastiquer bouteille verre consigner,Oui, isolation,Non,, transports commun,, imposer niveau européen,,Corse
212,VXNlcjpkY2Y4OGMzZi0zNDQyLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZDhkZWRkOWQtMzQ0Ni0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-77063,Les véhicules propres,2019-02-19 14:04:10,2019-02-19 14:04:10,,False,,,20000, dérèglement climatiques croire sécheresse, ralentir réchauffement climatique favoriser achat véhiculer propre également falloir gros pays pollueur obliger réduire émanation source gaz effet serrer,Oui, saison décaler assister nombreuses tempêter violer,Oui, pouvoir rouler propre, avoir vehicule hybrider électrique prendre véhicule cas nécessiter uniquement, prime importante passer disesel électrique geste industriel automobile,Oui, falloir refaire immeuble incomber état effet vivre caserner,Non,, véhicule propre cadre travail effet déplacement quotidien faire véhiculer service diesel, état conseil général, montrer exemple démontrer marcher évaluer impact choix environnement, développer énergie propre gros moyens transport bateau généraliser ferroutage,Corse
213,VXNlcjpkYTUzY2JlYS0zZGJhLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6YmNlOTM0NjEtM2RiZi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-101226,Circuits courts,2019-03-03 15:22:12,2019-03-03 15:22:12,,False,,Citoyen / Citoyenne,20000, consommer saint, objet actuel omc favoriser échange international falloir agir inverse favoriser activité proximité battre saint omc changer objectif,Non,,Oui, consommer autant possible local, réduire écart prix produit français produit importer, taux tva réduire produit isolation,Oui, taux tva réduire pompe chaleur,Non,,,,, mettre terme consommation,Corse
214,VXNlcjpkYjYwMGY4Mi0zYjZjLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6YjM2NjQ1ZTItM2I2ZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-94032,L'environnement une des 5 priorités absolues du pays,2019-02-28 16:37:05,2019-02-28 17:26:01,,False,,Citoyen / Citoyenne,20000, dérèglement climatiques croire sécheresse, placer sujet priorité nationale ,Oui, zoner rurale effet dérèglement réduire revenu profession ralentir activité baisser pouvoir achat,Oui, lancer projet ambitieux energie alternative former salarié bon comportement participer néttoyage chemin, solution simple faciles comprendre mettre oeuvrer,,Oui, disponibilité solution simple,Oui, convaincre racket moyen point permettre disuasif utiliser voiture, vélo|véhicule  vert, industriel vraie facilitation règlementation, etre exemplaire résultat parler, veritable assouplissement règlementation beaucoup chose pouvoir entreprendre,Corse
215,VXNlcjpkYjdjNWNkZC0xZDg1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZThmYWVmNzYtMWUzZS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-1878,Une politique écologique incitative et non punitive,2019-01-22 13:11:55,2019-01-22 13:11:55,,False,,Citoyen / Citoyenne,20000, dérèglement climatiques croire sécheresse, lutter réchauffement climatique politique incitative punitive développer transports commun zoner rurale,Non,,Oui, recyclage tri déchet, besoin inciter, faciliter tri sélectif =>collecte domicile rétablir consigne verre,Oui, aide suffisantes,Non,, transports commun, état, taxer produit importer venir pays respecter règle respect environnement, falloir taxer marque faire suremballage,Corse
216,VXNlcjpkYzBjNGI2NC0zNWYzLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MDBhNjM2MjYtM2I2Zi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-94041,Arrêter de dire n'importe quoi sur le moteur Diesel,2019-02-28 16:39:14,2019-02-28 16:39:14,,False,,,20000, dérèglement climatiques croire sécheresse, laisser propager affirmation emmanuel macron moteur diesel néfaste moteur essence gaz effet serrer techniquement absolument faillir enter jours télévision publicité voix ignorant dominer média,Oui, canicule inondation,Oui, acheter petit voiture diesel récente trier déchet utiliser trottinette électrique petit trajet eviter aliment emballage polluer, faire,,Non,,Non,, transports commun|le vélo|la trottinette électrique,, dire moteur diesel contribuer davantage moteur essence réchauffement climatique valoir mieux abstenir faire lobying, falloir faire comprendre public voiture électrique sentir défendre production électricité centrale nucléaire éolien solaire adapter production électricité massive hydraulique filière saturer absence nouveau site,Corse
217,VXNlcjpkZGNlZDhjMS0zZmUxLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZjJjM2NkZGQtM2ZlNy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-109319,Reconquête de l'espace urbain,2019-03-06 09:15:05,2019-03-06 09:15:05,,False,,Citoyen / Citoyenne,20000, poindre essentiel lier, temps devon activement travailler trouver solution polluer falloir produire oxygène rebâtir détruire nature dire devon lancer grand campagne planter arbre buisson fleur plante partout possible lieu avoir béton partout falloir retrouver terre planter rond poindre abord route limite champ agricoles reboiser forêt brûler fleurir balcon créer mur végétaux falloir agir partout temps humain besoin nature refaire entrer nature ville changer comportement gens,Oui, vivre île vents violer sécheresse visible rivière sécher hiver incendie long année,Oui, trier déchet mieux peux ville simple participer régulièrement association nettoyage plage donner argent association greenpeace mois acheter bio autant peux acheter produire ménagers nocifs nature faire attention consommation eau électricité changer fenêtre mieux isoler appartement essayer éviter surconsommation éviter dépense inutiles compulsives essayer éduquer enfant sentir, habiter ville coup utiliser voiture long trajet marcher beaucoup faire attention chauffage changer comportement an devenir maman savoir pouvoir faire beaucoup mieux ville transport commun absolument développer exister excessivement chers politique tarifaire inciter gens utiliser transports commun grand maillage offre transport également changer comportement gens pratiquer cher, solution miracle croire solution cas cas changement comportement vouloir travailler aspect financier essentiel aide sûr,Oui, aide financier suffire aspect travail pouvoir arrêter falloir trouver artisan compéter,Je n'utilise pas la voiture pour des déplacements quotidiens, solution alternative exister vraiment, transports commun, commune communauté commune région état, france pouvoir fermer importation produire respecter environnement france pouvoir intransigeant industrie polluantes trouver alternative territoire france pouvoir aider agriculteur passer bio protéger sol air vie france pouvoir exemplaire novateur question utilisation plastiquer interdire paille coton tige bâtonnet sucette exiger alternative part fabricant, possible souhaite vraiment croire courage prendre mesure nécessaire gens prêt faire effort état état devoir montrer exemple cohérent demander population,Corse
218,VXNlcjpkZGVlYTYzYS0zMTJmLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZmY4Nzc4YTUtNDE4MC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-114687,transition écologique et ruralité,2019-03-08 10:03:11,2019-03-08 10:03:11,,False,,,20000, biodiversité disparition espèce,  simplifier accès aider agro environnementales ensemble territoire cahier charge simplifier offrir garantie contrôler supplémentaire  action porter structure agréer protection environnement soumettre simple information préalable pouvoir donner lieu cas cas suivre enjeu déclaration autorisation  simplifier démarche régulation espèce nuisible invasives demander unique centralisation fdc  centraliser prendre compter problématique territoriale développer énergie renouvelable prendre considération biodiversité,Oui, incidence espèce activité chasser,Oui, aménager territoire bon sentir, possibilité technique faire, exister solution adapter ex voiturer électrique performante voiturer essence basse consommation,Non, chauffage boire,Non, disposer voiture opérationnelle diesel consommer chose, habiter campagne exister moyens, constructeur automobile, faire choix énergie renouvelable solidaire prendre compter biodiversité ex obliger aménagement biodiversité compenser éolien obliger implantation éolien parcelle communale intercommunale exproprier arriver fin partager revenu exemplaire dépollution exemple obliger producteur pétrole dépolluer ancien station essence etre exemplaire matière mobilisation citoyen appuyer association représenter usager exemple fédération chasseur amener service publique veiller policer projet biodiversité montrer possible lever blocage matière aménagement territoire réduire démarche administratif projet porter association agréer simplifier démarche financière maec territoire guichet uniques subvention valoriser préservation biodiversité aider surfacique maintenir roselière exemple belge regarder région pouvoir bon interlocuteur, arrêter politique sanctuarisation réserver coûteuse dresser gens biodiversité privilégier aide financière aider surfacique maintien milieu patrimoniaux incitation fiscales appliquer modèle forêt zoner humide exemple,Corse
219,VXNlcjpkZWYyN2RmZi0yZDRkLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MTA0M2M1MjEtMmQ0Zi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-62749,Réponses à la lettre présidentielle,2019-02-10 17:15:21,2019-02-10 17:16:34,,False,,Citoyen / Citoyenne,20000, dérèglement climatiques croire sécheresse, respecter directive européen faveur biodiversité préconisation engagement international matière lutter changement climatique,Non,,Oui, limitation consomations énergétique transport chauffage eau trier déchet, pouvoir utiliser transports commun,,Non,,Oui, vélo marcher pied, transports commun,, respecter propre engagement, réponse lettre présidentielle transition écologique  comment financer transition écologique impôt taxe devoir concerner priorité penser taxation préférable spécialiste garder privilégier transition écologique indispensable devoir financer prendre effort individuel agir aider précaires participer transition distinguer activité impactantes indispensables inévitables déplacement professionnel exemple pouvoir limiter voire éviter déplacement loisir exemple  comment rendre solution concréter accessibles exemple remplacer vieille chaudière vieille voiturer incitation financier  solution simple supportables plan financier  solution déplacer loger chauffer nourrir devoir concevoir plutôt niveau local national transports commun déplacement réquisition logement vacants hébergement précaires développement logement social économe énergie intégrer quartier diversifier éviter ghettoïsation limiter communautarisme  proposition concréter faire accélérer transition environnementale citoyen collectivité institution devoir modifier comportement lutter gaspillage consommation inutiles voire indispensables privilégier transports polluer commun privilégier utilisation emballage réutilisables proscrire emballage recyclables citoyen commencer modifier comportement institution souvent montrer doigt absence effort domaine parfois manquer faire savoir souvent juste titrer devoir ailleurs cas mettre disposition citoyen infrastructure encourageant voir transport déchet sensibilisation information preuve exemple sembler devoir développer matière convenir également démultiplierer action concerter échelle européen pouvoir international limiter mode transports production énergétique activité agroalimentaires industriel impactantes privilégier transport marchandiser voir ferroviaire maritime favoriser énergie renouvelables contrôler limiter pêche industriel agriculture intensive  comment devon garantir scientifiquement choix devon faire égard biodiversité agir dérèglement climatique impact inquiétants avenir humanité effondrement biodiversité temps douter falloir agir tergiverser expertise scientifique domaine exister mnhn cnrs csrpn pluridisciplinaire pouvoir contester commission comité domaine environnement généralement ouvrir composante société civil douter convenir ouvrir largement instance consultatives industrie agriculture chasse spécialiste défenseur scientifique association environnement france devoir respecter mieux actuellement directive européen faveur biodiversité préconisation engagement matière lutter changement climatique  comment faire partager choix échelon européen international producteur pénaliser rapport concurrent étranger exiger application échelon européen international directive matière biodiversité eau pêcher agriculture appliquant échelon français compter tenir enjeu matière préservation biodiversité également matière demander sociale production agricole pesticide respect sensibilité animale agriculture bio préservation santé consommateur miser placer circuit développement économique trajectoire possible appuyer respect directive engagement matière environnement exiger douter renégocier pac modifier stratégie actuelle viser privilégier production intensives consommateur intrant eau,Corse
220,VXNlcjplMmEzZmQ2OS0xZDlmLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MzQzZTg5MDMtMWVmZS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-9454,Donnons un avenir à nos enfants,2019-01-23 12:01:15,2019-01-23 12:01:15,,False,,Citoyen / Citoyenne,20000, proposition, appliquer décision priser commencer nombreuses réunion ex cop aller loin second temps,Oui, tempêter inondation également,Oui, pratiquer déchet animer groupe facebook lien problématique ramasser parfois déchet essayer autant possible regrouper devoir faire seul trajet, transports commun développer corser, falloir tarification incitative changer comportement gens,Oui, aide financier forte,Non,, transports commun, etat, prendre réelle position faveur environnement commencer, agir tant temps espèce trop tard développer secteur réparation don réduire recours déchetterie stop incinérateur centrer enfouissement pouvoir recycler déchet mode production convenir inspirer modèle territoire appliquer déchet capannori hernani san francisco suivre voir  étape suivre société déchet imposer industriel mode fabrication conditionnement respectueux environnement devoir mourir faim froid france  développer énergie renouvelables arrêter creuser profondément terre arrêter gaspillage revenir bon sentir ancêtre intégrer société demain faire sortir survie espèce humaine importante enrichissement personne,Corse
221,VXNlcjplMzE1YjE3NS0xZjQ1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MDEwNGZkYWEtMWY1ZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx // UHJvcG9zYWw6YzZjNzUxNWMtMWY1Yi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-14427 // 2-14403,L avenir de nos enfants,2019-01-23 23:11:04 // 2019-01-23 23:19:52,2019-01-23 23:11:04 // 2019-01-23 23:19:52,,False,,Citoyen / Citoyenne,20000, érosion littoral, falloir grand puissance prendre conscience demain falloir agir,Oui, érosion réchauffement climatique érosion réchauffement climatiques,Oui, tri sélectif éviter prendre voiture tri sélectif evite prendre voiture remplacement vieux convecteurs climatisation, bonus malus aider mieux isoler logement gain pouvoir achat vie pratiquer, faire gagner pouvoir achat remplacer nombrer chauffage solution economiques propre,Non, système bonus malus,Non, habiter petit village corser falloir transport rendre ville, transports commun, municipalité,, falloir arrêter progressivement produire voiture diesel essence permettre francais alternative gpl éclectique falloir utiliser mieux nature donner vents solaire marée,Corse
